row_id,language,language_name,review_date,created_at,updated_at,created_ms,updated_ms,recommended,eventually_edited,playtime_hours
2589,4,Japanese,2024-05-10,2024-05-10 16:12:00,2024-05-13 20:12:00,2030976720000,2031250320000,1,1,487
2590,4,Japanese,2024-05-10,2024-05-10 18:12:00,2024-05-10 18:12:00,2030983920000,2030983920000,1,0,498
2591,4,Japanese,2024-05-10,2024-05-10 20:12:00,2024-05-10 20:12:00,2030991120000,2030991120000,1,0,9
2592,4,Japanese,2024-05-10,2024-05-10 22:12:00,2024-05-10 22:12:00,2030998320000,2030998320000,1,0,20
2593,1,English,2024-05-11,2024-05-11 00:03:00,2024-05-11 00:03:00,2031004980000,2031004980000,1,0,391
2594,1,English,2024-05-11,2024-05-11 02:03:00,2024-05-11 02:03:00,2031012180000,2031012180000,1,0,402
2595,1,English,2024-05-11,2024-05-11 04:03:00,2024-05-11 04:03:00,2031019380000,2031019380000,1,0,413
2596,1,English,2024-05-11,2024-05-11 06:03:00,2024-05-11 06:03:00,2031026580000,2031026580000,1,0,424
2597,1,English,2024-05-11,2024-05-11 08:03:00,2024-05-11 08:03:00,2031033780000,2031033780000,1,0,435
2598,1,English,2024-05-11,2024-05-11 10:03:00,2024-05-14 11:03:00,2031040980000,2031303780000,0,1,446
2599,1,English,2024-05-11,2024-05-11 12:03:00,2024-05-11 12:03:00,2031048180000,2031048180000,1,0,457
2600,1,English,2024-05-11,2024-05-11 14:03:00,2024-05-11 14:03:00,2031055380000,2031055380000,1,0,468
2601,1,English,2024-05-11,2024-05-11 16:03:00,2024-05-11 16:03:00,2031062580000,2031062580000,1,0,479
2602,1,English,2024-05-11,2024-05-11 18:03:00,2024-05-11 18:03:00,2031069780000,2031069780000,1,0,490
2603,1,English,2024-05-11,2024-05-11 20:03:00,2024-05-11 20:03:00,2031076980000,2031076980000,1,0,501
2604,1,English,2024-05-11,2024-05-11 22:03:00,2024-05-11 22:03:00,2031084180000,2031084180000,1,0,12
2605,2,Simplified Chinese,2024-05-11,2024-05-11 00:06:00,2024-05-11 00:06:00,2031005160000,2031005160000,1,0,396
2606,2,Simplified Chinese,2024-05-11,2024-05-11 02:06:00,2024-05-11 02:06:00,2031012360000,2031012360000,1,0,407
2607,2,Simplified Chinese,2024-05-11,2024-05-11 04:06:00,2024-05-11 04:06:00,2031019560000,2031019560000,1,0,418
2608,2,Simplified Chinese,2024-05-11,2024-05-11 06:06:00,2024-05-11 06:06:00,2031026760000,2031026760000,1,0,429
2609,2,Simplified Chinese,2024-05-11,2024-05-11 08:06:00,2024-05-11 08:06:00,2031033960000,2031033960000,1,0,440
2610,2,Simplified Chinese,2024-05-11,2024-05-11 10:06:00,2024-05-11 10:06:00,2031041160000,2031041160000,1,0,451
2611,2,Simplified Chinese,2024-05-11,2024-05-11 12:06:00,2024-05-11 12:06:00,2031048360000,2031048360000,1,0,462
2612,2,Simplified Chinese,2024-05-11,2024-05-11 14:06:00,2024-05-11 14:06:00,2031055560000,2031055560000,1,0,473
2613,2,Simplified Chinese,2024-05-11,2024-05-11 16:06:00,2024-05-14 18:06:00,2031062760000,2031329160000,1,1,484
2614,2,Simplified Chinese,2024-05-11,2024-05-11 18:06:00,2024-05-11 18:06:00,2031069960000,2031069960000,1,0,495
2615,2,Simplified Chinese,2024-05-11,2024-05-11 20:06:00,2024-05-11 20:06:00,2031077160000,2031077160000,1,0,506
2616,2,Simplified Chinese,2024-05-11,2024-05-11 22:06:00,2024-05-11 22:06:00,2031084360000,2031084360000,1,0,17
2617,3,Spanish,2024-05-11,2024-05-11 00:09:00,2024-05-11 00:09:00,2031005340000,2031005340000,1,0,401
2618,3,Spanish,2024-05-11,2024-05-11 02:09:00,2024-05-11 02:09:00,2031012540000,2031012540000,1,0,412
2619,3,Spanish,2024-05-11,2024-05-11 04:09:00,2024-05-11 04:09:00,2031019740000,2031019740000,1,0,423
2620,3,Spanish,2024-05-11,2024-05-11 06:09:00,2024-05-11 06:09:00,2031026940000,2031026940000,1,0,434
2621,3,Spanish,2024-05-11,2024-05-11 08:09:00,2024-05-11 08:09:00,2031034140000,2031034140000,1,0,445
2622,3,Spanish,2024-05-11,2024-05-11 10:09:00,2024-05-11 10:09:00,2031041340000,2031041340000,1,0,456
2623,3,Spanish,2024-05-11,2024-05-11 12:09:00,2024-05-11 12:09:00,2031048540000,2031048540000,1,0,467
2624,3,Spanish,2024-05-11,2024-05-11 14:09:00,2024-05-11 14:09:00,2031055740000,2031055740000,1,0,478
2625,3,Spanish,2024-05-11,2024-05-11 16:09:00,2024-05-11 16:09:00,2031062940000,2031062940000,1,0,489
2626,3,Spanish,2024-05-11,2024-05-11 18:09:00,2024-05-11 18:09:00,2031070140000,2031070140000,1,0,500
2627,3,Spanish,2024-05-11,2024-05-11 20:09:00,2024-05-11 20:09:00,2031077340000,2031077340000,1,0,11
2628,3,Spanish,2024-05-11,2024-05-11 22:09:00,2024-05-15 01:09:00,2031084540000,2031354540000,1,1,22
2629,4,Japanese,2024-05-11,2024-05-11 00:12:00,2024-05-11 00:12:00,2031005520000,2031005520000,0,0,406
2630,4,Japanese,2024-05-11,2024-05-11 02:12:00,2024-05-11 02:12:00,2031012720000,2031012720000,1,0,417
2631,4,Japanese,2024-05-11,2024-05-11 04:12:00,2024-05-11 04:12:00,2031019920000,2031019920000,1,0,428
2632,4,Japanese,2024-05-11,2024-05-11 06:12:00,2024-05-11 06:12:00,2031027120000,2031027120000,1,0,439
2633,4,Japanese,2024-05-11,2024-05-11 08:12:00,2024-05-11 08:12:00,2031034320000,2031034320000,1,0,450
2634,4,Japanese,2024-05-11,2024-05-11 10:12:00,2024-05-11 10:12:00,2031041520000,2031041520000,1,0,461
2635,4,Japanese,2024-05-11,2024-05-11 12:12:00,2024-05-11 12:12:00,2031048720000,2031048720000,1,0,472
2636,4,Japanese,2024-05-11,2024-05-11 14:12:00,2024-05-11 14:12:00,2031055920000,2031055920000,1,0,483
2637,4,Japanese,2024-05-11,2024-05-11 16:12:00,2024-05-11 16:12:00,2031063120000,2031063120000,1,0,494
2638,4,Japanese,2024-05-11,2024-05-11 18:12:00,2024-05-11 18:12:00,2031070320000,2031070320000,1,0,505
2639,4,Japanese,2024-05-11,2024-05-11 20:12:00,2024-05-11 20:12:00,2031077520000,2031077520000,1,0,16
2640,4,Japanese,2024-05-11,2024-05-11 22:12:00,2024-05-11 22:12:00,2031084720000,2031084720000,1,0,27
2641,1,English,2024-05-12,2024-05-12 00:03:00,2024-05-12 00:03:00,2031091380000,2031091380000,1,0,398
2642,1,English,2024-05-12,2024-05-12 02:03:00,2024-05-12 02:03:00,2031098580000,2031098580000,1,0,409
2643,1,English,2024-05-12,2024-05-12 04:03:00,2024-05-12 04:03:00,2031105780000,2031105780000,1,0,420
2644,1,English,2024-05-12,2024-05-12 06:03:00,2024-05-12 06:03:00,2031112980000,2031112980000,1,0,431
2645,1,English,2024-05-12,2024-05-12 08:03:00,2024-05-12 08:03:00,2031120180000,2031120180000,1,0,442
2646,1,English,2024-05-12,2024-05-12 10:03:00,2024-05-12 10:03:00,2031127380000,2031127380000,1,0,453
2647,1,English,2024-05-12,2024-05-12 12:03:00,2024-05-12 12:03:00,2031134580000,2031134580000,1,0,464
2648,1,English,2024-05-12,2024-05-12 14:03:00,2024-05-12 14:03:00,2031141780000,2031141780000,1,0,475
2649,1,English,2024-05-12,2024-05-12 16:03:00,2024-05-12 16:03:00,2031148980000,2031148980000,1,0,486
2650,1,English,2024-05-12,2024-05-12 18:03:00,2024-05-12 18:03:00,2031156180000,2031156180000,1,0,497
2651,1,English,2024-05-12,2024-05-12 20:03:00,2024-05-12 20:03:00,2031163380000,2031163380000,1,0,8
2652,1,English,2024-05-12,2024-05-12 22:03:00,2024-05-12 22:03:00,2031170580000,2031170580000,1,0,19
2653,2,Simplified Chinese,2024-05-12,2024-05-12 00:06:00,2024-05-12 00:06:00,2031091560000,2031091560000,1,0,403
2654,2,Simplified Chinese,2024-05-12,2024-05-12 02:06:00,2024-05-12 02:06:00,2031098760000,2031098760000,1,0,414
2655,2,Simplified Chinese,2024-05-12,2024-05-12 04:06:00,2024-05-12 04:06:00,2031105960000,2031105960000,1,0,425
2656,2,Simplified Chinese,2024-05-12,2024-05-12 06:06:00,2024-05-12 06:06:00,2031113160000,2031113160000,1,0,436
2657,2,Simplified Chinese,2024-05-12,2024-05-12 08:06:00,2024-05-14 10:06:00,2031120360000,2031300360000,1,1,447
2658,2,Simplified Chinese,2024-05-12,2024-05-12 10:06:00,2024-05-12 10:06:00,2031127560000,2031127560000,1,0,458
2659,2,Simplified Chinese,2024-05-12,2024-05-12 12:06:00,2024-05-12 12:06:00,2031134760000,2031134760000,1,0,469
2660,2,Simplified Chinese,2024-05-12,2024-05-12 14:06:00,2024-05-12 14:06:00,2031141960000,2031141960000,0,0,480
2661,2,Simplified Chinese,2024-05-12,2024-05-12 16:06:00,2024-05-12 16:06:00,2031149160000,2031149160000,1,0,491
2662,2,Simplified Chinese,2024-05-12,2024-05-12 18:06:00,2024-05-12 18:06:00,2031156360000,2031156360000,1,0,502
2663,2,Simplified Chinese,2024-05-12,2024-05-12 20:06:00,2024-05-12 20:06:00,2031163560000,2031163560000,1,0,13
2664,2,Simplified Chinese,2024-05-12,2024-05-12 22:06:00,2024-05-12 22:06:00,2031170760000,2031170760000,1,0,24
2665,3,Spanish,2024-05-12,2024-05-12 00:09:00,2024-05-13 03:09:00,2031091740000,2031188940000,0,1,408
2666,3,Spanish,2024-05-12,2024-05-12 02:09:00,2024-05-12 02:09:00,2031098940000,2031098940000,1,0,419
2667,3,Spanish,2024-05-12,2024-05-12 04:09:00,2024-05-12 04:09:00,2031106140000,2031106140000,1,0,430
2668,3,Spanish,2024-05-12,2024-05-12 06:09:00,2024-05-12 06:09:00,2031113340000,2031113340000,1,0,441
2669,3,Spanish,2024-05-12,2024-05-12 08:09:00,2024-05-12 08:09:00,2031120540000,2031120540000,1,0,452
2670,3,Spanish,2024-05-12,2024-05-12 10:09:00,2024-05-12 10:09:00,2031127740000,2031127740000,1,0,463
2671,3,Spanish,2024-05-12,2024-05-12 12:09:00,2024-05-12 12:09:00,2031134940000,2031134940000,1,0,474
2672,3,Spanish,2024-05-12,2024-05-12 14:09:00,2024-05-12 14:09:00,2031142140000,2031142140000,1,0,485
2673,3,Spanish,2024-05-12,2024-05-12 16:09:00,2024-05-12 16:09:00,2031149340000,2031149340000,1,0,496
2674,3,Spanish,2024-05-12,2024-05-12 18:09:00,2024-05-12 18:09:00,2031156540000,2031156540000,1,0,507
2675,3,Spanish,2024-05-12,2024-05-12 20:09:00,2024-05-12 20:09:00,2031163740000,2031163740000,1,0,18
2676,3,Spanish,2024-05-12,2024-05-12 22:09:00,2024-05-12 22:09:00,2031170940000,2031170940000,1,0,29
2677,4,Japanese,2024-05-12,2024-05-12 00:12:00,2024-05-12 00:12:00,2031091920000,2031091920000,1,0,413
2678,4,Japanese,2024-05-12,2024-05-12 02:12:00,2024-05-12 02:12:00,2031099120000,2031099120000,1,0,424
2679,4,Japanese,2024-05-12,2024-05-12 04:12:00,2024-05-12 04:12:00,2031106320000,2031106320000,1,0,435
2680,4,Japanese,2024-05-12,2024-05-12 06:12:00,2024-05-13 10:12:00,2031113520000,2031214320000,1,1,446
2681,4,Japanese,2024-05-12,2024-05-12 08:12:00,2024-05-12 08:12:00,2031120720000,2031120720000,1,0,457
2682,4,Japanese,2024-05-12,2024-05-12 10:12:00,2024-05-12 10:12:00,2031127920000,2031127920000,1,0,468
2683,4,Japanese,2024-05-12,2024-05-12 12:12:00,2024-05-12 12:12:00,2031135120000,2031135120000,0,0,479
2684,4,Japanese,2024-05-12,2024-05-12 14:12:00,2024-05-12 14:12:00,2031142320000,2031142320000,1,0,490
2685,4,Japanese,2024-05-12,2024-05-12 16:12:00,2024-05-12 16:12:00,2031149520000,2031149520000,1,0,501
2686,4,Japanese,2024-05-12,2024-05-12 18:12:00,2024-05-12 18:12:00,2031156720000,2031156720000,1,0,12
2687,4,Japanese,2024-05-12,2024-05-12 20:12:00,2024-05-12 20:12:00,2031163920000,2031163920000,1,0,23
2688,4,Japanese,2024-05-12,2024-05-12 22:12:00,2024-05-12 22:12:00,2031171120000,2031171120000,1,0,34
2689,1,English,2024-05-13,2024-05-13 00:03:00,2024-05-14 01:03:00,2031177780000,2031267780000,1,1,405
2690,1,English,2024-05-13,2024-05-13 02:03:00,2024-05-13 02:03:00,2031184980000,2031184980000,1,0,416
2691,1,English,2024-05-13,2024-05-13 04:03:00,2024-05-13 04:03:00,2031192180000,2031192180000,1,0,427
2692,1,English,2024-05-13,2024-05-13 06:03:00,2024-05-13 06:03:00,2031199380000,2031199380000,1,0,438
2693,1,English,2024-05-13,2024-05-13 08:03:00,2024-05-13 08:03:00,2031206580000,2031206580000,1,0,449
2694,1,English,2024-05-13,2024-05-13 10:03:00,2024-05-13 10:03:00,2031213780000,2031213780000,1,0,460
2695,1,English,2024-05-13,2024-05-13 12:03:00,2024-05-13 12:03:00,2031220980000,2031220980000,1,0,471
2696,1,English,2024-05-13,2024-05-13 14:03:00,2024-05-15 15:03:00,2031228180000,2031404580000,0,1,482
2697,1,English,2024-05-13,2024-05-13 16:03:00,2024-05-13 16:03:00,2031235380000,2031235380000,1,0,493
2698,1,English,2024-05-13,2024-05-13 18:03:00,2024-05-13 18:03:00,2031242580000,2031242580000,1,0,504
2699,1,English,2024-05-13,2024-05-13 20:03:00,2024-05-13 20:03:00,2031249780000,2031249780000,1,0,15
2700,1,English,2024-05-13,2024-05-13 22:03:00,2024-05-13 22:03:00,2031256980000,2031256980000,1,0,26
2701,2,Simplified Chinese,2024-05-13,2024-05-13 00:06:00,2024-05-13 00:06:00,2031177960000,2031177960000,0,0,410
2702,2,Simplified Chinese,2024-05-13,2024-05-13 02:06:00,2024-05-13 02:06:00,2031185160000,2031185160000,1,0,421
2703,2,Simplified Chinese,2024-05-13,2024-05-13 04:06:00,2024-05-13 04:06:00,2031192360000,2031192360000,1,0,432
2704,2,Simplified Chinese,2024-05-13,2024-05-13 06:06:00,2024-05-14 08:06:00,2031199560000,2031293160000,1,1,443
2705,2,Simplified Chinese,2024-05-13,2024-05-13 08:06:00,2024-05-13 08:06:00,2031206760000,2031206760000,1,0,454
2706,2,Simplified Chinese,2024-05-13,2024-05-13 10:06:00,2024-05-13 10:06:00,2031213960000,2031213960000,1,0,465
2707,2,Simplified Chinese,2024-05-13,2024-05-13 12:06:00,2024-05-13 12:06:00,2031221160000,2031221160000,1,0,476
2708,2,Simplified Chinese,2024-05-13,2024-05-13 14:06:00,2024-05-13 14:06:00,2031228360000,2031228360000,1,0,487
2709,2,Simplified Chinese,2024-05-13,2024-05-13 16:06:00,2024-05-13 16:06:00,2031235560000,2031235560000,1,0,498
2710,2,Simplified Chinese,2024-05-13,2024-05-13 18:06:00,2024-05-13 18:06:00,2031242760000,2031242760000,1,0,9
2711,2,Simplified Chinese,2024-05-13,2024-05-13 20:06:00,2024-05-15 22:06:00,2031249960000,2031429960000,1,1,20
2712,2,Simplified Chinese,2024-05-13,2024-05-13 22:06:00,2024-05-13 22:06:00,2031257160000,2031257160000,1,0,31
2713,3,Spanish,2024-05-13,2024-05-13 00:09:00,2024-05-13 00:09:00,2031178140000,2031178140000,1,0,415
2714,3,Spanish,2024-05-13,2024-05-13 02:09:00,2024-05-13 02:09:00,2031185340000,2031185340000,1,0,426
2715,3,Spanish,2024-05-13,2024-05-13 04:09:00,2024-05-13 04:09:00,2031192540000,2031192540000,1,0,437
2716,3,Spanish,2024-05-13,2024-05-13 06:09:00,2024-05-13 06:09:00,2031199740000,2031199740000,1,0,448
2717,3,Spanish,2024-05-13,2024-05-13 08:09:00,2024-05-13 08:09:00,2031206940000,2031206940000,1,0,459
2718,3,Spanish,2024-05-13,2024-05-13 10:09:00,2024-05-13 10:09:00,2031214140000,2031214140000,1,0,470
2719,3,Spanish,2024-05-13,2024-05-13 12:09:00,2024-05-14 15:09:00,2031221340000,2031318540000,1,1,481
2720,3,Spanish,2024-05-13,2024-05-13 14:09:00,2024-05-13 14:09:00,2031228540000,2031228540000,1,0,492
2721,3,Spanish,2024-05-13,2024-05-13 16:09:00,2024-05-13 16:09:00,2031235740000,2031235740000,1,0,503
2722,3,Spanish,2024-05-13,2024-05-13 18:09:00,2024-05-13 18:09:00,2031242940000,2031242940000,1,0,14
2723,3,Spanish,2024-05-13,2024-05-13 20:09:00,2024-05-13 20:09:00,2031250140000,2031250140000,1,0,25
2724,3,Spanish,2024-05-13,2024-05-13 22:09:00,2024-05-13 22:09:00,2031257340000,2031257340000,1,0,36
2725,4,Japanese,2024-05-13,2024-05-13 00:12:00,2024-05-13 00:12:00,2031178320000,2031178320000,1,0,420
2726,4,Japanese,2024-05-13,2024-05-13 02:12:00,2024-05-13 02:12:00,2031185520000,2031185520000,1,0,431
2727,4,Japanese,2024-05-13,2024-05-13 04:12:00,2024-05-13 04:12:00,2031192720000,2031192720000,0,0,442
2728,4,Japanese,2024-05-13,2024-05-13 06:12:00,2024-05-13 06:12:00,2031199920000,2031199920000,1,0,453
2729,4,Japanese,2024-05-13,2024-05-13 08:12:00,2024-05-13 08:12:00,2031207120000,2031207120000,1,0,464
2730,4,Japanese,2024-05-13,2024-05-13 10:12:00,2024-05-13 10:12:00,2031214320000,2031214320000,1,0,475
2731,4,Japanese,2024-05-13,2024-05-13 12:12:00,2024-05-13 12:12:00,2031221520000,2031221520000,1,0,486
2732,4,Japanese,2024-05-13,2024-05-13 14:12:00,2024-05-13 14:12:00,2031228720000,2031228720000,1,0,497
2733,4,Japanese,2024-05-13,2024-05-13 16:12:00,2024-05-13 16:12:00,2031235920000,2031235920000,1,0,8
2734,4,Japanese,2024-05-13,2024-05-13 18:12:00,2024-05-14 22:12:00,2031243120000,2031343920000,1,1,19
2735,4,Japanese,2024-05-13,2024-05-13 20:12:00,2024-05-13 20:12:00,2031250320000,2031250320000,1,0,30
2736,4,Japanese,2024-05-13,2024-05-13 22:12:00,2024-05-13 22:12:00,2031257520000,2031257520000,1,0,41
2737,1,English,2024-05-14,2024-05-14 00:03:00,2024-05-14 00:03:00,2031264180000,2031264180000,1,0,412
2738,1,English,2024-05-14,2024-05-14 02:03:00,2024-05-14 02:03:00,2031271380000,2031271380000,1,0,423
2739,1,English,2024-05-14,2024-05-14 04:03:00,2024-05-14 04:03:00,2031278580000,2031278580000,1,0,434
2740,1,English,2024-05-14,2024-05-14 06:03:00,2024-05-14 06:03:00,2031285780000,2031285780000,1,0,445
2741,1,English,2024-05-14,2024-05-14 08:03:00,2024-05-14 08:03:00,2031292980000,2031292980000,1,0,456
2742,1,English,2024-05-14,2024-05-14 10:03:00,2024-05-14 10:03:00,2031300180000,2031300180000,1,0,467
2743,1,English,2024-05-14,2024-05-14 12:03:00,2024-05-14 12:03:00,2031307380000,2031307380000,1,0,478
2744,1,English,2024-05-14,2024-05-14 14:03:00,2024-05-14 14:03:00,2031314580000,2031314580000,1,0,489
2745,1,English,2024-05-14,2024-05-14 16:03:00,2024-05-14 16:03:00,2031321780000,2031321780000,1,0,500
2746,1,English,2024-05-14,2024-05-14 18:03:00,2024-05-14 18:03:00,2031328980000,2031328980000,1,0,11
2747,1,English,2024-05-14,2024-05-14 20:03:00,2024-05-14 20:03:00,2031336180000,2031336180000,1,0,22
2748,1,English,2024-05-14,2024-05-14 22:03:00,2024-05-14 22:03:00,2031343380000,2031343380000,1,0,33
2749,2,Simplified Chinese,2024-05-14,2024-05-14 00:06:00,2024-05-14 00:06:00,2031264360000,2031264360000,1,0,417
2750,2,Simplified Chinese,2024-05-14,2024-05-14 02:06:00,2024-05-14 02:06:00,2031271560000,2031271560000,1,0,428
2751,2,Simplified Chinese,2024-05-14,2024-05-14 04:06:00,2024-05-14 04:06:00,2031278760000,2031278760000,1,0,439
2752,2,Simplified Chinese,2024-05-14,2024-05-14 06:06:00,2024-05-14 06:06:00,2031285960000,2031285960000,1,0,450
2753,2,Simplified Chinese,2024-05-14,2024-05-14 08:06:00,2024-05-14 08:06:00,2031293160000,2031293160000,1,0,461
2754,2,Simplified Chinese,2024-05-14,2024-05-14 10:06:00,2024-05-14 10:06:00,2031300360000,2031300360000,1,0,472
2755,2,Simplified Chinese,2024-05-14,2024-05-14 12:06:00,2024-05-14 12:06:00,2031307560000,2031307560000,1,0,483
2756,2,Simplified Chinese,2024-05-14,2024-05-14 14:06:00,2024-05-14 14:06:00,2031314760000,2031314760000,1,0,494
2757,2,Simplified Chinese,2024-05-14,2024-05-14 16:06:00,2024-05-14 16:06:00,2031321960000,2031321960000,1,0,505
2758,2,Simplified Chinese,2024-05-14,2024-05-14 18:06:00,2024-05-14 18:06:00,2031329160000,2031329160000,0,0,16
2759,2,Simplified Chinese,2024-05-14,2024-05-14 20:06:00,2024-05-14 20:06:00,2031336360000,2031336360000,1,0,27
2760,2,Simplified Chinese,2024-05-14,2024-05-14 22:06:00,2024-05-14 22:06:00,2031343560000,2031343560000,1,0,38
2761,3,Spanish,2024-05-14,2024-05-14 00:09:00,2024-05-14 00:09:00,2031264540000,2031264540000,1,0,422
2762,3,Spanish,2024-05-14,2024-05-14 02:09:00,2024-05-14 02:09:00,2031271740000,2031271740000,1,0,433
2763,3,Spanish,2024-05-14,2024-05-14 04:09:00,2024-05-14 04:09:00,2031278940000,2031278940000,0,0,444
2764,3,Spanish,2024-05-14,2024-05-14 06:09:00,2024-05-14 06:09:00,2031286140000,2031286140000,1,0,455
2765,3,Spanish,2024-05-14,2024-05-14 08:09:00,2024-05-14 08:09:00,2031293340000,2031293340000,1,0,466
2766,3,Spanish,2024-05-14,2024-05-14 10:09:00,2024-05-14 10:09:00,2031300540000,2031300540000,1,0,477
2767,3,Spanish,2024-05-14,2024-05-14 12:09:00,2024-05-14 12:09:00,2031307740000,2031307740000,1,0,488
2768,3,Spanish,2024-05-14,2024-05-14 14:09:00,2024-05-14 14:09:00,2031314940000,2031314940000,1,0,499
2769,3,Spanish,2024-05-14,2024-05-14 16:09:00,2024-05-14 16:09:00,2031322140000,2031322140000,1,0,10
2770,3,Spanish,2024-05-14,2024-05-14 18:09:00,2024-05-14 18:09:00,2031329340000,2031329340000,1,0,21
2771,3,Spanish,2024-05-14,2024-05-14 20:09:00,2024-05-14 20:09:00,2031336540000,2031336540000,1,0,32
2772,3,Spanish,2024-05-14,2024-05-14 22:09:00,2024-05-14 22:09:00,2031343740000,2031343740000,1,0,43
2773,4,Japanese,2024-05-14,2024-05-14 00:12:00,2024-05-14 00:12:00,2031264720000,2031264720000,1,0,427
2774,4,Japanese,2024-05-14,2024-05-14 02:12:00,2024-05-14 02:12:00,2031271920000,2031271920000,1,0,438
2775,4,Japanese,2024-05-14,2024-05-14 04:12:00,2024-05-14 04:12:00,2031279120000,2031279120000,1,0,449
2776,4,Japanese,2024-05-14,2024-05-14 06:12:00,2024-05-14 06:12:00,2031286320000,2031286320000,1,0,460
2777,4,Japanese,2024-05-14,2024-05-14 08:12:00,2024-05-14 08:12:00,2031293520000,2031293520000,1,0,471
2778,4,Japanese,2024-05-14,2024-05-14 10:12:00,2024-05-14 10:12:00,2031300720000,2031300720000,1,0,482
2779,4,Japanese,2024-05-14,2024-05-14 12:12:00,2024-05-14 12:12:00,2031307920000,2031307920000,1,0,493
2780,4,Japanese,2024-05-14,2024-05-14 14:12:00,2024-05-14 14:12:00,2031315120000,2031315120000,1,0,504
2781,4,Japanese,2024-05-14,2024-05-14 16:12:00,2024-05-14 16:12:00,2031322320000,2031322320000,0,0,15
2782,4,Japanese,2024-05-14,2024-05-14 18:12:00,2024-05-14 18:12:00,2031329520000,2031329520000,1,0,26
2783,4,Japanese,2024-05-14,2024-05-14 20:12:00,2024-05-14 20:12:00,2031336720000,2031336720000,1,0,37
2784,4,Japanese,2024-05-14,2024-05-14 22:12:00,2024-05-14 22:12:00,2031343920000,2031343920000,1,0,48
2785,1,English,2024-05-15,2024-05-15 00:03:00,2024-05-15 00:03:00,2031350580000,2031350580000,1,0,419
2786,1,English,2024-05-15,2024-05-15 02:03:00,2024-05-15 02:03:00,2031357780000,2031357780000,1,0,430
2787,1,English,2024-05-15,2024-05-15 04:03:00,2024-05-15 04:03:00,2031364980000,2031364980000,1,0,441
2788,1,English,2024-05-15,2024-05-15 06:03:00,2024-05-15 06:03:00,2031372180000,2031372180000,1,0,452
2789,1,English,2024-05-15,2024-05-15 08:03:00,2024-05-15 08:03:00,2031379380000,2031379380000,1,0,463
2790,1,English,2024-05-15,2024-05-15 10:03:00,2024-05-15 10:03:00,2031386580000,2031386580000,1,0,474
2791,1,English,2024-05-15,2024-05-15 12:03:00,2024-05-15 12:03:00,2031393780000,2031393780000,1,0,485
2792,1,English,2024-05-15,2024-05-15 14:03:00,2024-05-15 14:03:00,2031400980000,2031400980000,1,0,496
2793,1,English,2024-05-15,2024-05-15 16:03:00,2024-05-15 16:03:00,2031408180000,2031408180000,1,0,507
2794,1,English,2024-05-15,2024-05-15 18:03:00,2024-05-15 18:03:00,2031415380000,2031415380000,0,0,18
2795,1,English,2024-05-15,2024-05-15 20:03:00,2024-05-15 20:03:00,2031422580000,2031422580000,1,0,29
2796,1,English,2024-05-15,2024-05-15 22:03:00,2024-05-15 22:03:00,2031429780000,2031429780000,1,0,40
2797,2,Simplified Chinese,2024-05-15,2024-05-15 00:06:00,2024-05-15 00:06:00,2031350760000,2031350760000,1,0,424
2798,2,Simplified Chinese,2024-05-15,2024-05-15 02:06:00,2024-05-15 02:06:00,2031357960000,2031357960000,1,0,435
2799,2,Simplified Chinese,2024-05-15,2024-05-15 04:06:00,2024-05-15 04:06:00,2031365160000,2031365160000,0,0,446
2800,2,Simplified Chinese,2024-05-15,2024-05-15 06:06:00,2024-05-15 06:06:00,2031372360000,2031372360000,1,0,457
2801,2,Simplified Chinese,2024-05-15,2024-05-15 08:06:00,2024-05-15 08:06:00,2031379560000,2031379560000,1,0,468
2802,2,Simplified Chinese,2024-05-15,2024-05-15 10:06:00,2024-05-18 12:06:00,2031386760000,2031653160000,1,1,479
2803,2,Simplified Chinese,2024-05-15,2024-05-15 12:06:00,2024-05-15 12:06:00,2031393960000,2031393960000,1,0,490
2804,2,Simplified Chinese,2024-05-15,2024-05-15 14:06:00,2024-05-15 14:06:00,2031401160000,2031401160000,1,0,501
2805,2,Simplified Chinese,2024-05-15,2024-05-15 16:06:00,2024-05-15 16:06:00,2031408360000,2031408360000,1,0,12
2806,2,Simplified Chinese,2024-05-15,2024-05-15 18:06:00,2024-05-15 18:06:00,2031415560000,2031415560000,1,0,23
2807,2,Simplified Chinese,2024-05-15,2024-05-15 20:06:00,2024-05-15 20:06:00,2031422760000,2031422760000,1,0,34
2808,2,Simplified Chinese,2024-05-15,2024-05-15 22:06:00,2024-05-15 22:06:00,2031429960000,2031429960000,1,0,45
2809,3,Spanish,2024-05-15,2024-05-15 00:09:00,2024-05-15 00:09:00,2031350940000,2031350940000,1,0,429
2810,3,Spanish,2024-05-15,2024-05-15 02:09:00,2024-05-17 05:09:00,2031358140000,2031541740000,1,1,440
2811,3,Spanish,2024-05-15,2024-05-15 04:09:00,2024-05-15 04:09:00,2031365340000,2031365340000,1,0,451
2812,3,Spanish,2024-05-15,2024-05-15 06:09:00,2024-05-15 06:09:00,2031372540000,2031372540000,1,0,462
2813,3,Spanish,2024-05-15,2024-05-15 08:09:00,2024-05-15 08:09:00,2031379740000,2031379740000,1,0,473
2814,3,Spanish,2024-05-15,2024-05-15 10:09:00,2024-05-15 10:09:00,2031386940000,2031386940000,1,0,484
2815,3,Spanish,2024-05-15,2024-05-15 12:09:00,2024-05-15 12:09:00,2031394140000,2031394140000,1,0,495
